country,cid,metric,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Sao Tome and Principe,STP,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.39999962,NaN,NaN,NaN,NaN,NaN,16.70000076,NaN,NaN,NaN,NaN,NaN,13.60000038,NaN,NaN,NaN
Saudi Arabia,SAU,GDP,4.91853E+11,5.10459E+11,4.94907E+11,5.03055E+11,5.33504E+11,5.90748E+11,6.17902E+11,5.46648E+11,6.03589E+11,7.06657E+11,6.86296E+11,7.07067E+11,8.04648E+11,9.70283E+11,1.23077E+12,1.41149E+12,1.55883E+12,1.94924E+12,1.60912E+12,1.97554E+12,2.51065E+12,2.75233E+12,2.79126E+12,2.79843E+12,NaN
Saudi Arabia,SAU,internet_users,NaN,NaN,NaN,NaN,0.010956134,0.026732651,0.052099031,0.101429893,0.49358534,2.210691809,4.681053166,6.38470502,8.001582891,10.234533,12.70503599,19.45955435,30,36,38,41,47.5,54,60.5,63.7,NaN
Saudi Arabia,SAU,unemployment,NaN,7.199999809,NaN,NaN,NaN,NaN,NaN,NaN,4.300000191,4.599999905,4.599999905,5.199999809,NaN,NaN,NaN,6.300000191,5.699999809,5.099999905,5.400000095,NaN,5.800000191,5.599999905,5.599999905,5.900000095,NaN
Senegal,SEN,GDP,1.58466E+12,1.58944E+12,1.60803E+12,2.15264E+12,2.4352E+12,2.59144E+12,2.7272E+12,2.96766E+12,3.16718E+12,3.33177E+12,3.57547E+12,3.71764E+12,3.98643E+12,4.24284E+12,4.59267E+12,4.89358E+12,5.40834E+12,5.99448E+12,6.05012E+12,6.40513E+12,6.81407E+12,7.1707E+12,7.38672E+12,7.74133E+12,NaN
Senegal,SEN,internet_users,NaN,NaN,NaN,NaN,0.000692848,0.011238219,0.027347441,0.079871379,0.311090952,0.403967486,0.983794059,1.006454537,2.10143643,4.38602398,4.786684083,5.611738652,6.89,7.12,7.5,8,9.8,10.8,13.1,17.7,NaN
Senegal,SEN,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,10.39999962,NaN,NaN,NaN,NaN
Serbia,SRB,GDP,NaN,NaN,NaN,NaN,59295000000,1.12494E+11,1.4277E+11,1.83405E+11,2.14681E+11,4.13121E+11,8.20842E+11,1.0379E+12,1.22016E+12,1.45145E+12,1.75137E+12,2.0552E+12,2.35507E+12,2.74491E+12,2.88006E+12,3.06721E+12,3.40756E+12,3.58424E+12,3.8764E+12,3.87802E+12,NaN
Serbia,SRB,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.5,26.3,27.2,33.15,35.6,38.1,40.9,42.2,48.1,51.5,53.5,NaN
Serbia,SRB,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.5,20.79999924,20.79999924,18.10000038,13.60000038,16.60000038,19.20000076,23,23.89999962,22.10000038,NaN,NaN
Seychelles,SYC,GDP,1980100000,2221200000,2455600000,2459400000,2420100000,2500200000,2829600000,3201300000,3328300000,3513300000,3644900000,3822400000,3811300000,4616259600,5055067900,5610323700,6926454900,9147159000,11533401800,11705407500,13195904500,15543618700,17014692429,18132570694,NaN
Seychelles,SYC,internet_users,NaN,NaN,NaN,NaN,NaN,0.651474286,1.28295593,2.526177514,6.229054803,7.395629183,11.01510293,14.30417083,14.59250432,24.27213922,25.41326815,34.95197117,38.38,40.44,NaN,41,43.16400446,47.076,50.4,54.26,NaN
Seychelles,SYC,unemployment,NaN,NaN,NaN,10.39999962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.800000191,NaN,NaN,5.5,NaN,NaN,NaN,NaN,NaN,4.099999905,NaN,NaN,NaN,NaN
Sierra Leone,SLE,GDP,2.30363E+11,3.39591E+11,4.36301E+11,5.35021E+11,6.57597E+11,8.67062E+11,8.34489E+11,1.05133E+12,1.2077E+12,1.33031E+12,2.14401E+12,2.60067E+12,3.22001E+12,3.86612E+12,4.70383E+12,5.58353E+12,6.44351E+12,7.47006E+12,8.30805E+12,1.02556E+13,1.2615E+13,1.62484E+13,2.09611E+13,2.18857E+13,NaN
Sierra Leone,SLE,internet_users,NaN,NaN,0,0,0,0.002506116,0.004987835,0.014805065,0.048490656,0.118254246,0.160264445,0.176198957,0.190173282,0.203007681,0.21539161,0.227669467,0.239834699,0.25,0.26,0.58,0.9,1.3,1.7,2.1,NaN
Sierra Leone,SLE,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.400000095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Singapore,SGP,GDP,78557100000,84962800000,97989500000,1.12688E+11,1.24575E+11,1.35929E+11,1.48724E+11,1.4344E+11,1.4625E+11,1.65218E+11,1.59974E+11,1.6463E+11,1.68996E+11,1.93002E+11,2.12074E+11,2.34835E+11,2.7125E+11,2.7198E+11,2.79858E+11,3.22361E+11,3.46354E+11,3.62333E+11,3.782E+11,3.90089E+11,NaN
Singapore,SGP,internet_users,0.161504498,0.471368155,0.763278139,1.185203797,2.873418722,8.34995903,13.47162042,19.59076716,24.15543693,36,41.67042518,47,53.83794329,62,61,59,69.9,69,69,71,71,72,81,82,NaN
Singapore,SGP,unemployment,NaN,2.200000048,2.099999905,2.200000048,2.200000048,2.200000048,2,3.5,3.799999952,3.700000048,3.700000048,4.800000191,5.199999809,4.400000095,4.099999905,3.599999905,3,3.200000048,4.300000191,3.099999905,2.900000095,2.799999952,2.799999952,1.700000048,NaN
Sint Maarten (Dutch part),SXM,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1530400000,1597200000,1675000000,1764400000,1825400000,NaN,NaN
Sint Maarten (Dutch part),SXM,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Sint Maarten (Dutch part),SXM,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Slovak Republic,SVK,GDP,11496932500,11926842500,14046889300,16924895600,19685778000,21951490000,24415614000,26664053000,28547609000,31601286000,34310622000,37279842000,41404346000,46101527000,50250640000,56107048000,62884506000,68322546000,63818505000,67387142000,70443516000,72420003000,73835088000,75560457000,NaN
Slovak Republic,SVK,internet_users,NaN,NaN,0.127829232,0.318509704,0.523210163,0.783290109,1.173381014,2.689809786,5.437758139,9.426803201,12.52832185,40.14,43.04,52.89,55.19,56.08,61.8,66.05,70,75.71,74.43999717,76.70999012,77.8826,79.98,NaN
Slovak Republic,SVK,unemployment,NaN,NaN,12.19999981,13.69999981,13.10000038,11.30000019,11.89999962,12.19999981,15.89999962,19.10000038,19.39999962,18.70000076,17.10000038,18.60000038,16.29999924,13.39999962,11.10000038,9.5,12,14.39999962,13.60000038,14,14.19999981,13.19999981,NaN
Slovenia,SVN,GDP,NaN,NaN,NaN,NaN,10521650000,12131920000,13827230000,15337350000,17210360000,18901970000,21146770000,23622490000,25667500000,27672700000,29226600000,31555380000,35152590000,37951190000,36166200000,36252430000,36896300000,35988290000,35907470000,37303220000,NaN
Slovenia,SVN,internet_users,NaN,NaN,0.409792399,1.071570172,2.898985609,5.072272271,7.591923004,10.10460285,12.61093843,15.11025956,30.17591047,27.83888542,31.85479301,40.81,46.81,54.01,56.74,58,64,70,67.33999481,68.34997453,72.6756,71.59,NaN
Slovenia,SVN,unemployment,7.099999905,NaN,8.699999809,8.199999809,7.199999809,6.900000095,6.599999905,7.400000095,7.300000191,6.900000095,5.699999809,6.300000191,6.699999809,6.300000191,6.5,6,4.800000191,4.400000095,5.900000095,7.199999809,8.199999809,8.800000191,10.10000038,9.699999809,NaN
Small states,SST,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Small states,SST,internet_users,NaN,NaN,NaN,NaN,NaN,0.23887677,0.370946017,0.882464301,1.526569793,2.549551072,3.779961402,4.900599315,6.209816914,7.694250383,8.387581276,9.586771804,11.1101309,12.63391278,14.2650395,16.88939822,20.25373967,21.95686485,24.02612757,26.37991808,NaN
Small states,SST,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Solomon Islands,SLB,GDP,869700000,1109100000,1309900000,1529700000,1768800000,2015600000,2110900000,2269000000,2333000000,2214200000,2113646100,2305806100,2497500000,2807600000,3116700000,3475300000,3949000000,4713000000,4815000000,5416000000,6774000000,7540000000,7738000000,8542000000,NaN
Solomon Islands,SLB,internet_users,NaN,NaN,NaN,NaN,0.02487191,0.268683585,0.391923246,0.508292797,0.494541498,0.481296806,0.468551964,0.501919843,0.555609882,0.649672673,0.844307573,1.646347989,2,3,4,5,6,6.9974,8,9,NaN
Solomon Islands,SLB,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.89999962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Somalia,SOM,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.03165E+14,1.15435E+14,NaN
Somalia,SOM,internet_users,NaN,NaN,NaN,NaN,0,0.00150955,0.002948713,0.00716442,0.013910394,0.02,0.079039179,0.115614213,0.376198003,1.053454744,1.077327839,1.100216368,1.122235622,1.142687372,1.160610542,NaN,1.25,1.3767,1.5,1.63,NaN
Somalia,SOM,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
South Africa,ZAF,GDP,3.3198E+11,3.72225E+11,4.38884E+11,4.96233E+11,5.6387E+11,6.34611E+11,7.03116E+11,7.6166E+11,8.34752E+11,9.46324E+11,1.04614E+12,1.21726E+12,1.32577E+12,1.47662E+12,1.63925E+12,1.8394E+12,2.1095E+12,2.36906E+12,2.50768E+12,2.74801E+12,3.02495E+12,3.26254E+12,3.53433E+12,3.79646E+12,NaN
South Africa,ZAF,internet_users,0.013283591,0.038869106,0.113747184,0.246905533,0.676740104,0.841882931,1.632093791,2.906220867,4.116249583,5.348559732,6.346619318,6.710322437,7.007691726,8.425118683,7.48854253,7.607139675,8.065375174,8.43,10,24,33.97,41,46.5,49,NaN
South Africa,ZAF,unemployment,NaN,NaN,NaN,20,16.89999962,21,22.89999962,25,25.39999962,26.70000076,25.39999962,27.20000076,27.10000038,24.70000076,23.79999924,22.60000038,22.29999924,22.39999962,23.5,24.70000076,24.60000038,24.70000076,24.60000038,24.89999962,NaN
South Asia,SAS,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
South Asia,SAS,internet_users,NaN,0.000108983,0.000213588,0.001078739,0.02247239,0.040798701,0.06004742,0.117013678,0.226317005,0.473920912,0.663556204,1.462545237,1.843164413,2.184376036,2.546688328,2.983348307,3.973400118,4.416823408,5.157112647,7.206545642,9.396049144,11.51578631,13.75000654,16.60992469,NaN
South Asia,SAS,unemployment,NaN,NaN,NaN,3.914710177,2.609003745,2.355496656,3.018961007,3.885082348,NaN,4.472820962,NaN,NaN,NaN,NaN,4.481289637,NaN,NaN,NaN,NaN,3.812993905,NaN,3.605699229,4.631621069,4.9695153,NaN
South Sudan,SSD,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32520000000,28252000000,36250000000,53284000000,30588000000,39110025294,39182147923,NaN
South Sudan,SSD,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,NaN,NaN,14.1,15.9,NaN
South Sudan,SSD,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.69999981,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Spain,ESP,GDP,3.59461E+11,3.87148E+11,4.00539E+11,4.25996E+11,4.59337E+11,4.87992E+11,5.18049E+11,5.54042E+11,5.94316E+11,6.4625E+11,6.99528E+11,7.49288E+11,8.03472E+11,8.6142E+11,9.30566E+11,1.00797E+12,1.08081E+12,1.11621E+12,1.07903E+12,1.08091E+12,1.07041E+12,1.04287E+12,1.03127E+12,1.04116E+12,NaN
Spain,ESP,internet_users,0.025686194,0.076845453,0.127689668,0.280069738,0.380800728,1.331847404,2.803319625,4.361892394,7.085039678,13.62496081,18.14872269,20.39,39.93,44.01,47.88,50.37,55.11,59.6,62.4,65.8,67.6,69.80999994,71.635,76.19,NaN
Spain,ESP,unemployment,15.89999962,17.70000076,22.20000076,24.20000076,22.70000076,22.10000038,20.70000076,18.70000076,15.5,13.80000019,10.30000019,11.10000038,11.30000019,11.10000038,9.100000381,8.5,8.199999809,11.30000019,17.89999962,19.89999962,21.39999962,24.79999924,26.10000038,24.39999962,NaN
Sri Lanka,LKA,GDP,3.72345E+11,4.25283E+11,4.99565E+11,5.79084E+11,6.67772E+11,7.68128E+11,8.90273E+11,1.01799E+12,1.10596E+12,1.25764E+12,1.4074E+12,1.63604E+12,1.82247E+12,2.09084E+12,2.45278E+12,2.93868E+12,3.57869E+12,4.41068E+12,4.83529E+12,6.41367E+12,7.2191E+12,8.73247E+12,9.59213E+12,1.02916E+13,NaN
Sri Lanka,LKA,internet_users,NaN,NaN,NaN,0.002765448,0.005484436,0.054464499,0.162464548,0.296351104,0.348414425,0.647410011,0.793821864,1.050422706,1.458580228,1.44615998,1.792046794,2.537566129,3.88,5.8,8.78,12,15,18.2854,21.9,25.8,NaN
Sri Lanka,LKA,unemployment,14.69999981,14.19999981,13.69999981,13,12.19999981,11.30000019,10.60000038,9.100000381,8.899999619,7.699999809,7.900000095,8.800000191,8.199999809,8.399999619,7.699999809,6.5,6,5.199999809,5.900000095,4.900000095,4.199999809,4,4.400000095,4.300000191,NaN
St. Kitts and Nevis,KNA,GDP,566678618,619473222,674125212,749431621,809189069,860605979,963577187,984448325,1051905029,1133100000,1242020269,1296930850,1249979740,1353107400,1466558910,1717391668,1847201463,1983582851,1914006508,1869635032,1965736669,1976183746,2125683991,2300948326,NaN
St. Kitts and Nevis,KNA,internet_users,NaN,NaN,NaN,NaN,NaN,1.945569823,2.258559942,3.343810607,4.400440044,5.86281024,7.714726556,21.15238176,22.96978429,24.73767754,34,38.5,43.5,49.2,55.7,63,63.2,64,64.6,65.4,NaN
St. Kitts and Nevis,KNA,unemployment,5.099999905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.099999905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
St. Lucia,LCA,GDP,1164970000,1290590000,1328480000,1397430000,1514190000,1529200000,1631910000,1775329900,1869770000,2108417500,2004435641,2014332012,2187252074,2405045546,2556039480,2901712954,3168022190,3225132155,3204360921,3373641927,3483068299,3540059477,3602841601,3791962522,NaN
St. Lucia,LCA,internet_users,NaN,NaN,NaN,NaN,0.305656686,0.670465974,0.992168483,1.304988973,1.932105802,5.090483341,8.181863954,14.64183577,20.98247346,21.39521236,21.56758295,24.5,27.9,32,36,43.3,44,45.9,46.2,51,NaN
St. Lucia,LCA,unemployment,6.800000191,NaN,16.79999924,19,15.89999962,16.29999924,20.5,21.60000038,18.10000038,16.5,NaN,14.69999981,22.20000076,21,18.70000076,16,14,15.69999981,18.10000038,20.60000038,18.89999962,19.10000038,22.20000076,NaN,NaN
St. Martin (French part),MAF,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
St. Martin (French part),MAF,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
St. Martin (French part),MAF,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
St. Vincent and the Grenadines,VCT,GDP,688040007,750476107,773031056,781483947,853222949,895022187,938978994,1008773616,1054941675,1069929000,1161109000,1247085288,1300877047,1409332827,1486967383,1649101360,1758877400,1877657857,1822290682,1839310102,1825549430,1870921145,1945717712,1969135338,NaN
St. Vincent and the Grenadines,VCT,internet_users,NaN,NaN,NaN,NaN,0.128634622,0.483248317,0.926371957,1.853997683,2.7820023,3.245037411,5.094809778,5.54959488,6.462274167,7.371165842,9.198278082,12,16,21,31,38.5,43.01,47.52,52,56.48,NaN
St. Vincent and the Grenadines,VCT,unemployment,19.79999924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.10000038,NaN,NaN,NaN,NaN,NaN,NaN,18.79999924,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Sub-Saharan Africa (all income levels),SSF,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Sub-Saharan Africa (all income levels),SSF,internet_users,NaN,NaN,NaN,NaN,NaN,0.068722178,0.128779789,0.233989844,0.359684995,0.501116248,0.642242042,0.881374082,1.190816665,1.583395659,2.139836151,3.066300727,3.828895574,5.810278507,7.128618329,10.01561604,12.48165416,14.57265546,16.87365969,19.22124478,NaN
Sub-Saharan Africa (all income levels),SSF,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Sub-Saharan Africa (developing only),SSA,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Sub-Saharan Africa (developing only),SSA,internet_users,NaN,NaN,NaN,NaN,NaN,0.068642756,0.12870183,0.23381449,0.359174753,0.50057595,0.641382071,0.880230251,1.18976847,1.581329252,2.137924796,3.063932186,3.826853861,5.809650656,7.132861113,10.01558072,12.47924471,14.56983753,16.87071672,19.21813307,NaN
Sub-Saharan Africa (developing only),SSA,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Sudan,SDN,GDP,307239000,685133000,1414868500,3705198100,8033698800,11280018400,18406531100,22590658600,26977505300,31516274000,34104368700,38978277200,46053844900,55340961400,64616428400,77788360300,92536870200,1.13971E+11,1.22325E+11,1.51352E+11,1.79535E+11,2.23987E+11,3.16233E+11,4.23469E+11,NaN
Sudan,SDN,internet_users,NaN,NaN,NaN,0,0,0,0.001231819,0.004805071,0.008794581,0.025785032,0.140185224,0.439477639,0.538471703,0.791561615,1.292040678,NaN,8.66,NaN,NaN,16.7,17.30391318,21,22.7,24.64,NaN
Sudan,SDN,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.80000019,13,NaN,NaN,NaN,NaN,NaN,NaN
Suriname,SUR,GDP,4483000,6069000,14579000,81136000,306735000,345113000,371843000,378000000,761482000,1177657000,1664354900,2534245000,3306381000,4057509000,4900000000,7206000000,8061000000,9698000000,10638000000,11993000000,14452000000,16434000000,16932000000,17194000000,NaN
Suriname,SUR,internet_users,NaN,NaN,NaN,NaN,0.114720735,0.226306297,1.003086936,1.670148436,1.891871357,2.506411052,3.064448389,4.161568745,4.719875395,6.076047814,6.403086288,9.499626942,14.11,21.06,31.36,31.59,32,34.6812,37.4,40.08,NaN
Suriname,SUR,unemployment,NaN,17.29999924,14.69999981,12.69999981,8.399999619,10.89999962,10.5,10.60000038,13.80000019,NaN,NaN,NaN,NaN,9.5,NaN,NaN,NaN,NaN,9,7.599999905,NaN,NaN,4.800000191,NaN,NaN
Swaziland,SWZ,GDP,3192454900,3664153300,4434945300,5039627200,6162379200,6890746500,7910553200,8717600000,9456800000,10579700000,11616600000,12904200000,14025200000,15636400000,16433000000,19962000000,21515300000,24947000000,26647000000,25827560000,36037249349,40334230952,44050737641,47891791164,NaN
Swaziland,SWZ,internet_users,NaN,NaN,NaN,NaN,0.00103175,0.050399009,0.088545986,0.096099605,0.4707176,0.926191777,1.28159005,1.816203807,2.437073851,3.228685073,3.696961073,3.696538789,4.1,6.85,8.94,11.04,18.13,20.78178258,24.7,27.1,NaN
Swaziland,SWZ,unemployment,NaN,NaN,NaN,NaN,21.70000076,NaN,22.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.20000076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Sweden,SWE,GDP,1.63502E+12,1.63248E+12,1.63413E+12,1.74443E+12,1.88356E+12,1.93203E+12,2.01926E+12,2.12104E+12,2.23785E+12,2.38036E+12,2.47813E+12,2.56988E+12,2.67745E+12,2.80512E+12,2.90735E+12,3.09908E+12,3.29705E+12,3.3876E+12,3.28851E+12,3.51999E+12,3.65658E+12,3.6848E+12,3.76991E+12,3.91813E+12,NaN
Sweden,SWE,internet_users,1.160519453,1.497871352,1.716364182,3.412810096,5.098024244,9.04359976,23.72794756,33.46751233,41.43278316,45.68765221,51.76566494,70.57,79.13,83.89,84.83,87.76,82.01,90,91,90,92.76998606,93.17998801,94.7836,92.52,NaN
Sweden,SWE,unemployment,3.200000048,5.699999809,9.300000191,9.600000381,8.899999619,9.5,10.39999962,8.899999619,7.599999905,5.5,4.699999809,5,5.599999905,6.699999809,7.5,7.099999905,6.199999809,6.199999809,8.399999619,8.600000381,7.800000191,8,8.100000381,8,NaN
Switzerland,CHE,GDP,3.73499E+11,3.81268E+11,3.8963E+11,3.99251E+11,4.0413E+11,4.0741E+11,4.15948E+11,4.27658E+11,4.35464E+11,4.58779E+11,4.70214E+11,4.69338E+11,4.74015E+11,4.89369E+11,5.07463E+11,5.38125E+11,5.7308E+11,5.97381E+11,5.87061E+11,6.06146E+11,6.18325E+11,6.23943E+11,6.34854E+11,6.42256E+11,NaN
Switzerland,CHE,internet_users,1.17995597,1.751713322,2.167270203,2.720004329,3.552007211,4.549656748,15.1,24.8,34,47.1,55.1,61.4,65.1,67.8,70.1,75.7,77.2,79.2,81.3,83.9,85.19302818,85.2,86.34,87,NaN
Switzerland,CHE,unemployment,1.799999952,2.799999952,3.700000048,3.900000095,3.299999952,3.700000048,4.199999809,3.599999905,3.099999905,2.700000048,2.5,2.900000095,4.099999905,4.300000191,4.400000095,4,3.700000048,3.299999952,4.099999905,4.5,4,4.199999809,4.400000095,4.5,NaN
Syrian Arab Republic,SYR,GDP,3.11564E+11,3.7163E+11,4.13755E+11,5.06101E+11,5.70975E+11,6.90857E+11,7.45569E+11,7.90444E+11,8.19092E+11,9.23198E+11,1.01554E+12,1.06142E+12,1.07416E+12,1.26689E+12,1.50644E+12,1.70498E+12,2.01783E+12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Syrian Arab Republic,SYR,internet_users,0,0,0,0,0,0,0.032607814,0.063687286,0.124295462,0.18169858,0.35375913,2.093101019,3.397972614,4.321593778,5.648106049,7.832551569,11.5,14,17.3,20.7,22.5,24.3001,26.2,28.09,NaN
Syrian Arab Republic,SYR,unemployment,6.800000191,NaN,7.400000095,7.5,7.199999809,NaN,15.19999981,NaN,7.599999905,2.299999952,11.60000038,11.69999981,10.30000019,NaN,NaN,8.199999809,8.399999619,10.89999962,8.100000381,8.399999619,14.89999962,NaN,NaN,NaN,NaN
Tajikistan,TJK,GDP,135244,647000,7070601,17864898,69797504,308470400,518352384,1025210368,1344953088,1786760576,2563812096,3375280640,4757799936,6167199744,7206575200,9335250600,12804369700,17706996000,20628500000,24707100000,30071100000,36163100000,40527500000,45605200000,NaN
Tajikistan,TJK,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.032791858,0.048599595,0.051259133,0.055462827,0.064583777,0.077479907,0.298690024,3.772406207,7.197619518,8.78,10.07,11.55,13.03,14.51,16,17.49,NaN
Tajikistan,TJK,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.5,NaN,NaN,NaN,NaN,NaN,NaN
Tanzania,TZA,GDP,1.08627E+12,1.36988E+12,1.72554E+12,2.29887E+12,3.0205E+12,3.76764E+12,4.70346E+12,6.21147E+12,7.22256E+12,8.15279E+12,9.10027E+12,1.04445E+13,1.21071E+13,1.39716E+13,1.91128E+13,2.32984E+13,2.67704E+13,3.27649E+13,3.77268E+13,4.3836E+13,5.27626E+13,6.14342E+13,7.09532E+13,7.94425E+13,NaN
Tanzania,TZA,internet_users,NaN,NaN,NaN,NaN,NaN,0.001622155,0.007900283,0.009244125,0.075130889,0.11719444,0.171300351,0.222484414,0.676962857,0.877574971,1.1,1.3,1.6,1.9,2.4,2.9,3.2,3.95,4.4,4.86,NaN
Tanzania,TZA,unemployment,3.599999905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.099999905,3.599999905,NaN,NaN,NaN,4.699999809,2,NaN,2.5,NaN,3.5,NaN,2.900000095,NaN,NaN
Thailand,THA,GDP,2.50664E+12,2.83091E+12,3.26344E+12,3.68909E+12,4.21761E+12,4.63861E+12,4.7103E+12,4.70156E+12,4.78982E+12,5.06982E+12,5.34501E+12,5.76958E+12,6.3173E+12,6.95427E+12,7.61441E+12,8.40066E+12,9.07631E+12,9.70693E+12,9.65402E+12,1.08024E+13,1.13005E+13,1.23547E+13,1.291E+13,1.31486E+13,NaN
Thailand,THA,internet_users,5.22334E-05,0.000343725,0.013580966,0.038614321,0.074825338,0.115472136,0.360522185,1.091218985,2.426242432,3.689041279,5.556326121,7.531250335,9.299027238,10.67730332,15.02600436,17.16071472,20.03,18.2,20.1,22.4,23.66992562,26.46,28.94,34.89,NaN
Thailand,THA,unemployment,2.700000048,1.399999976,1.5,1.299999952,NaN,1.100000024,0.899999976,3.400000095,3,2.400000095,2.599999905,1.799999952,1.5,1.5,1.299999952,1.200000048,1.200000048,1.200000048,1.5,1,0.699999988,0.699999988,0.800000012,0.800000012,NaN
