Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Low income,LIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Improved water source (% of population with access),SH.H2O.SAFE.ZS,44.91831628,45.3347241,45.60934937,46.44590403,47.22983062,48.10479072,49.00854923,49.93187789,50.82515466,51.73157192,52.64100079,53.53477521,54.40177984,55.31612723,56.25035771,57.16161795,58.10845075,59.03774198,59.99649046,60.93142188,61.83129633,63.28036769,64.14662855,64.9657564,65.56646092
Lower middle income,LMC,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,7.805630207,7.8021698,7.842730045,7.966440201,8.165800095,8.694459915,9.216500282,9.876480103,10.71422005,11.27912998,11.59395027,12.10033035,12.47786999,12.97025013,13.27639008,13.85029984,14.88249969,16.18342018,17.06312943,18.26357079,20.80740929,21.95289993,22.12928009,..,..
Lower middle income,LMC,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,0.002078064,0.022350653,0.039192796,0.074420763,0.15949559,0.274286068,0.551823584,0.864745814,1.591425898,2.104611867,2.915297799,3.674567946,4.639559334,5.868667167,7.346945527,8.674788902,11.80798858,14.42506271,17.15350976,19.54178772,22.55515145,..
Lower middle income,LMC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,3.5979346,4.310350822,5.003419424,..,5.444763075,..,..,..,..,6.099146679,..,..,..,..,5.879549697,..,4.934940417,5.447094272,5.212298426,..
Lower middle income,LMC,Improved water source (% of population with access),SH.H2O.SAFE.ZS,70.56257141,71.49233383,72.25901723,73.61839034,74.39384985,75.17463444,75.94381045,76.73882223,77.51550386,78.30519788,79.02346123,79.79613523,80.56346198,81.3268945,82.08321389,82.83749239,83.54672173,84.28449738,85.03008378,85.74505334,86.50700499,87.19441617,88.17249768,88.88892739,89.57273405
Luxembourg,LUX,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,4.78967,5.22085,4.88441,7.0384,7.3809,8.09228,8.51493,8.99352,10.05673981,9.814339638,10.21576977,11.85194016,12.19145012,..,..,10.33119965,..,10.57493019,..,18.20521927,..,19.74303055,..,..,..
Luxembourg,LUX,GDP (current LCU),NY.GDP.MKTP.CN,12244309400,12932021400,14280095800,15350909400,15933886400,16657804000,17316016400,18364241500,20971462800,23200800000,23525700000,24767700000,25877300000,27660500000,29733500000,33409300000,36766100000,37647400000,36268200000,39525500000,42226900000,43574100000,46541100000,48897500000,..
Luxembourg,LUX,Internet users (per 100 people),IT.NET.USER.P2,..,0.153198791,0.302155121,0.496486119,1.590941911,5.551653306,7.142704085,11.74555372,17.3879578,22.88732797,36.16342251,39.84,54.55,65.88,70,72.51,78.92,82.23,87.31,90.62,90.02985856,91.94992374,93.7765,94.67,..
Luxembourg,LUX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.5,2,2.299999952,3.5,2.900000095,3.299999952,2.5,2.799999952,2.400000095,2.299999952,1.799999952,2.599999905,3.700000048,5.099999905,4.5,4.699999809,4.099999905,5.099999905,5.099999905,4.400000095,4.900000095,5.099999905,5.800000191,5.900000095,..
Luxembourg,LUX,Improved water source (% of population with access),SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Macao SAR, China",MAC,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,25.42199,26.30739,26.58987,24.43936,..,..,28.99702,..,27.3698101,26.15346909,46.33209991,62.34603882,75.89115143,69.01683044,63.5963707,62.41725922,58.73464966,58.08110809,62.30263138,61.79196167,63.98516083,56.0513382,62.61355972,..,..
"Macao SAR, China",MAC,GDP (current LCU),NY.GDP.MKTP.CN,27734297000,36522779000,42070402000,46715289000,52273851000,52805487000,53231506000,49360446000,47287433000,48972396000,52332400000,56298513000,63579354000,82294034000,94471040000,1.1657E+11,1.45085E+11,1.66265E+11,1.70171E+11,2.26941E+11,2.93745E+11,3.435E+11,4.09959E+11,4.43298E+11,..
"Macao SAR, China",MAC,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,0.036993376,0.280014086,0.727273598,2.364127672,7.003324245,9.212005085,13.60858974,22.52121677,25.17188016,25.74212398,31.48409738,34.86292717,46.4,47.327,49.24,54,55.198,60.20369672,61.31,65.8,69.78,..
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3,2.299999952,2,2.400000095,3.599999905,4.199999809,3.099999905,4.5,6.300000191,6.699999809,6.5,6.400000095,6.099999905,4.900000095,4.199999809,3.700000048,3,3,3.5,2.799999952,2.599999905,2,1.799999952,1.700000048,..
"Macao SAR, China",MAC,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macedonia, FYR",MKD,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,16.03859,16.54376,16.40347,17.23931,18.50988,18.89539,19.5472,20.13192,21.77463913,22.63250923,24.52124977,26.99357986,27.44383049,28.02367973,29.63006973,28.98630905,34.78804016,39.11270142,38.98286057,37.07479095,..,38.45751953,..,..,..
"Macedonia, FYR",MKD,GDP (current LCU),NY.GDP.MKTP.CN,920170000,11793905000,59164525000,1.46409E+11,1.69521E+11,1.76444E+11,1.86019E+11,1.94979E+11,2.0901E+11,2.48646E+11,2.52393E+11,2.58581E+11,2.68694E+11,2.80786E+11,3.08447E+11,3.3484E+11,3.72889E+11,4.1489E+11,4.14622E+11,4.37296E+11,4.64186E+11,4.66703E+11,4.99559E+11,5.25843E+11,..
"Macedonia, FYR",MKD,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,0.04074384,0.075995734,0.503985009,1.002861666,1.49733026,2.485566316,3.468184608,17.33,19.07,24.44,26.45,28.62,36.3,46.04,51.77,51.9,56.7,57.44994731,65.24,68.06,..
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,36,34.5,32.40000153,32.20000076,30.5,31.89999962,36.70000076,37.20000076,37.29999924,36,34.90000153,33.79999924,32.20000076,32,31.39999962,31,29,28,..
"Macedonia, FYR",MKD,Improved water source (% of population with access),SH.H2O.SAFE.ZS,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.4,99.4,99.4,99.4,99.4,99.4
Madagascar,MDG,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,3.20408,..,3.57074,2.89908,2.33291,2.1596,1.93467,2.16858,2.128089905,2.185129881,2.08039999,2.156359911,2.369689941,2.747260094,2.829390049,2.989389896,3.337879896,3.24326992,3.438290119,3.60552001,4.005700111,4.085710049,4.2458601,..,..
Madagascar,MDG,GDP (current LCU),NY.GDP.MKTP.CN,9.73894E+11,1.1275E+12,1.29021E+12,1.82632E+12,2.69579E+12,3.24496E+12,3.61023E+12,4.06876E+12,4.67201E+12,5.24842E+12,5.96862E+12,6.00837E+12,6.77864E+12,8.15557E+12,1.00938E+13,1.18167E+13,1.37597E+13,1.60809E+13,1.67263E+13,1.82451E+13,2.00339E+13,2.17736E+13,2.3423E+13,2.55805E+13,..
Madagascar,MDG,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,0.003695196,0.014333647,0.062561023,0.168608781,0.196394691,0.222511586,0.339720155,0.423252419,0.525353655,0.567721802,0.607552239,0.65,1.65,1.63,1.7,1.9,2.3,3,3.7,..
Madagascar,MDG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,5.800000191,5.300000191,..,5,..,2.599999905,..,..,..,..,3.799999952,..,1.299999952,..,..,..
Madagascar,MDG,Improved water source (% of population with access),SH.H2O.SAFE.ZS,30.4,31.4,32.4,33.2,34,34.8,35.6,36.4,37.2,38,38.8,39.6,40.4,41.2,42.1,43.1,44,45,45.9,46.9,47.8,48.7,49.7,50.6,51.5
Malawi,MWI,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,0.56482,0.56337,0.56241,0.5818,0.56721,0.56775,..,..,0.295590013,0.326160014,0.371390015,0.406010002,0.422580004,0.503989995,0.492509991,0.515030026,0.508430004,..,..,0.717199981,0.814149976,..,..,..,..
Malawi,MWI,GDP (current LCU),NY.GDP.MKTP.CN,6177200100,6484199900,9116600300,10324700200,21358327800,34919211000,43794767900,54395379700,78297014300,1.03815E+11,1.23927E+11,2.04382E+11,2.3624E+11,2.8587E+11,3.26246E+11,4.23926E+11,5.10539E+11,6.00983E+11,7.1016E+11,8.1242E+11,8.80853E+11,1.05633E+12,1.41518E+12,1.80922E+12,..
Malawi,MWI,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,0.004668518,0.018057365,0.087278755,0.126780945,0.164020725,0.215094727,0.278815116,0.347505335,0.384489334,0.42513749,0.965864737,0.7,1.07,2.26,3.33,4.3506,5.05,5.83,..
Malawi,MWI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,7.800000191,..,..,..,..,..,..,..,..,6.400000095,..,..
Malawi,MWI,Improved water source (% of population with access),SH.H2O.SAFE.ZS,44.5,46.6,48.6,50.7,52.7,54.7,56.8,58.8,60.6,62.5,64.4,66.2,68.1,70,71.8,73.7,75.5,77.4,79.2,81,82.9,84.7,86.5,88.4,90.2
Malaysia,MYS,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,7.98175,9.07675,9.39649,10.33794,11.14905,..,..,21.79982,22.74473953,25.74226952,25.04700089,27.40855026,30.52997017,29.96664047,27.91556931,28.58267021,30.24551964,33.71004868,35.72050858,37.13452911,35.97491074,37.20022964,..,..,..
Malaysia,MYS,GDP (current LCU),NY.GDP.MKTP.CN,1.35123E+11,1.50681E+11,1.72193E+11,1.9546E+11,2.22472E+11,2.53731E+11,2.81795E+11,2.83244E+11,3.00766E+11,3.56401E+11,3.52579E+11,3.83212E+11,4.18769E+11,4.74049E+11,5.43578E+11,5.96783E+11,6.6534E+11,7.69948E+11,7.12857E+11,8.21435E+11,9.11733E+11,9.71251E+11,1.01882E+12,1.10658E+12,..
Malaysia,MYS,Internet users (per 100 people),IT.NET.USER.P2,..,0.001047822,0.025538478,0.099607417,0.145673837,0.852044466,2.307393234,6.751770483,12.3055022,21.38473116,26.6959725,32.33820434,34.97115234,42.25226563,48.62917025,51.63798899,55.7,55.8,55.9,56.3,61,65.8,66.97,67.5,..
Malaysia,MYS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,3.700000048,4.099999905,..,3.099999905,2.5,2.400000095,3.200000048,3.400000095,3,3.5,3.5,3.599999905,3.5,3.5,3.299999952,3.200000048,3.299999952,3.700000048,3.400000095,3.099999905,3,3.099999905,2.900000095,..
Malaysia,MYS,Improved water source (% of population with access),SH.H2O.SAFE.ZS,90.7,91.1,91.5,91.8,92.2,92.6,93,93.3,93.7,94.1,94.4,94.8,95.1,95.4,95.7,96.1,96.4,96.7,97,97.3,97.7,97.9,98,98.2,98.2
Maldives,MDV,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,0.221369997,..,..,..,11.3353796,13.18124008,..,..,..,..,..,..,..
Maldives,MDV,GDP (current LCU),NY.GDP.MKTP.CN,2505800000,3010900000,3532700000,4124700000,4696100000,5301000000,5981791800,6356934600,6935351900,7348448200,10823540300,11659061143,13355562759,15388672312,14333523225,18876136015,22348786434,27107502090,27729026423,29739542511,35768716316,38693362207,42953000000,47124000000,..
Maldives,MDV,Internet users (per 100 people),IT.NET.USER.P2,0,0,0,0,0,0.22693009,0.309444238,0.569627464,1.119908615,2.203872939,3.617290649,5.347765169,5.97659285,6.588254875,6.869605067,11.03635278,16.3,23.2,24.8,26.53,34,38.9301,44.1,49.28,..
Maldives,MDV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,0.800000012,..,..,..,..,2,..,..,..,..,..,14.39999962,..,..,..,11.69999981,..,..,..,..,..
Maldives,MDV,Improved water source (% of population with access),SH.H2O.SAFE.ZS,93.2,93.2,93.2,93.2,93.5,93.8,94.2,94.5,94.8,95.2,95.5,95.9,96.2,96.6,96.9,97.2,97.5,97.8,98.1,98.3,98.6,98.6,98.6,98.6,98.6
Mali,MLI,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,0.67871,0.86253,0.99601,..,1.0142,1.13508,1.56745,1.53759,2.008379936,2.059129953,2.205630064,2.21855998,..,..,..,..,..,5.702980042,6.299940109,6.514190197,6.860060215,7.474410057,..,..,..
Mali,MLI,GDP (current LCU),NY.GDP.MKTP.CN,7.68496E+11,7.49256E+11,7.98032E+11,1.15585E+12,1.35091E+12,1.42233E+12,1.57422E+12,1.72287E+12,1.8093E+12,1.89061E+12,2.21204E+12,2.22273E+12,2.45355E+12,2.63206E+12,2.89386E+12,3.20147E+12,3.42454E+12,3.91277E+12,4.2329E+12,4.58826E+12,5.02422E+12,5.27926E+12,5.40619E+12,5.95139E+12,..
Mali,MLI,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,0.002055228,0.010085919,0.019793888,0.060909873,0.142545755,0.185897413,0.227045578,0.310364443,0.43281964,0.507063136,0.729627281,0.81,1.57,1.8,2,2.2,2.8,3.5,7,..
Mali,MLI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,3.299999952,..,..,..,..,..,..,8.800000191,..,..,11.69999981,..,..,7.300000191,6.900000095,..,7.300000191,8.199999809,..
Mali,MLI,Improved water source (% of population with access),SH.H2O.SAFE.ZS,29.1,31,32.9,34.8,36.8,38.7,40.6,42.6,44.6,46.6,48.6,50.6,52.7,54.7,56.7,58.7,60.8,62.8,64.8,66.9,68.9,70.9,73,75,77
Malta,MLT,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,13.28936,14.99584,18.76207,20.04259,21.53669,22.20686,21.63631,23.4395,22.10819054,19.84787941,23.13591003,22.77548027,28.29759026,25.04696083,30.2218399,28.66230011,31.54154968,30.71236038,34.11323166,36.48112106,39.59955978,41.2110405,..,..,..
Malta,MLT,GDP (current LCU),NY.GDP.MKTP.CN,2070781219,2244977068,2412523319,2639641342,2960400000,3083000000,3266700000,3447200000,3631200000,4039000000,4106900000,4339400000,4498700000,4530900000,4817200000,5074200000,5455100000,5839800000,5830300000,6163700000,6691900000,6913200000,7262600000,..,..
Malta,MLT,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,0.224995699,1.051527475,3.920605132,6.500783995,7.759798038,13.11370871,17.87784832,28.92,31.64,34.62,41.24,40.41,46.9,50.08,58.86,63,68.01982379,68.19987429,68.9138,73.17,..
Malta,MLT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,6.300000191,7.099999905,6.900000095,7.5,7.300000191,6.900000095,6.800000191,6.5,6,6.900000095,6.800000191,6.400000095,6.300000191,6.400000095,5.900000095,..
Malta,MLT,Improved water source (% of population with access),SH.H2O.SAFE.ZS,99.9,99.9,99.9,99.9,99.9,99.9,99.9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Marshall Islands,MHL,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,16.27614021,..,..,..,..,..,..,..,..,..,42.86175156,..,..,..
Marshall Islands,MHL,GDP (current LCU),NY.GDP.MKTP.CN,82507000,91063000,99461000,108071000,120230000,110858000,106289109.3,108702068,107978893.1,110937729.4,115152142.7,124735071.9,126887585.5,131106365.5,137744500,143656582.8,150071644.8,152793449.1,152130186,163803078.3,172861423.4,184439555.5,190180248.3,186716625.8,..
Marshall Islands,MHL,Internet users (per 100 people),IT.NET.USER.P2,0,0,0,0,0,0.037059432,..,..,0.966071567,1.534271796,1.706614078,2.335444575,2.569750367,3.599776814,3.878702398,3.795590214,3.95,4.6,5.6,7,10,12.5,14,16.8,..
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,30.89999962,..,..,..,..,..,..,..,..,..,..,..,4.699999809,..,..,..,..
Marshall Islands,MHL,Improved water source (% of population with access),SH.H2O.SAFE.ZS,92.1,92.2,92.3,92.4,92.5,92.7,92.8,92.9,93,93.1,93.2,93.4,93.5,93.6,93.7,93.8,93.9,94.1,94.2,94.3,94.4,94.5,94.6,94.6,94.6
Mauritania,MRT,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,2.69745,2.87076,3.57274,3.54657,3.48394,3.68955,3.88361,3.77346,4.046319962,..,3.382119894,2.974299908,3.162559986,3.194250107,2.926700115,3.300930023,3.73368001,3.804939985,3.867350101,4.379429817,4.748529911,5.144480228,5.419660091,..,..
Mauritania,MRT,GDP (current LCU),NY.GDP.MKTP.CN,1.18304E+11,1.27442E+11,1.51001E+11,1.62616E+11,1.8366E+11,1.97956E+11,2.1289E+11,2.59176E+11,2.94506E+11,3.09084E+11,3.31178E+11,3.59898E+11,4.11136E+11,4.85863E+11,5.80032E+11,8.16737E+11,8.68013E+11,9.60209E+11,9.60858E+11,1.19677E+12,1.4402E+12,1.43717E+12,1.52077E+12,1.53354E+12,..
Mauritania,MRT,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,0.004172527,0.040594795,0.118464464,0.192031462,0.261448552,0.363229415,0.424004896,0.481470438,0.669966475,0.979661253,1.433613196,1.87,2.28,4,4.5,5,6.2,10.7,..
Mauritania,MRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,20.60000038,..,..,..,32.5,..,..,..,31.20000076,..,..,..,..,..,..,..
Mauritania,MRT,Improved water source (% of population with access),SH.H2O.SAFE.ZS,30.5,31.8,33.1,34.4,35.7,37,38.2,39.5,40.8,42,43.3,44.6,45.8,47,48.3,49.5,50.7,51.9,53.1,54.3,55.5,56.7,57.9,57.9,57.9
Mauritius,MUS,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,3.53861,..,5.33876,4.98118,5.62172,6.57222,6.67576,..,9.965390205,11.02746964,17.10540962,15.84492016,16.55599976,17.82233047,21.3358593,23.53245926,24.53931046,27.23933029,32.19261932,34.17300034,36.04550171,39.86481857,41.2089119,..,..
Mauritius,MUS,GDP (current LCU),NY.GDP.MKTP.CN,44716910039,50179920744,57591925712,63905564466,70246666489,79365491473,88174655805,1.00042E+11,1.08077E+11,1.2029E+11,1.32146E+11,1.42838E+11,1.56523E+11,1.75597E+11,1.85348E+11,2.13444E+11,2.43998E+11,2.74316E+11,2.82354E+11,2.9917E+11,3.23011E+11,3.43942E+11,3.66325E+11,3.86761E+11,..
Mauritius,MUS,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,0.183769158,0.475629193,2.565279962,4.652213227,7.281535115,8.780904019,10.25262467,12.1871062,13.68908859,15.17222875,16.7,20.22,21.81,22.51,28.33,34.95,35.42,39,41.44,..
Mauritius,MUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,3.299999952,3.900000095,4.5,..,5.800000191,6.599999905,6.900000095,7.699999809,8.800000191,6.800000191,7.199999809,7.699999809,8.5,9.600000381,9.100000381,8.5,7.199999809,7.300000191,7.699999809,7.900000095,8.699999809,7.599999905,7.699999809,..
Mauritius,MUS,Improved water source (% of population with access),SH.H2O.SAFE.ZS,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.3,99.3,99.4,99.4,99.5,99.5,99.6,99.6,99.7,99.7,99.8,99.8,99.9,99.9,99.9
Mexico,MEX,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,14.18217,..,13.10998,13.36984,13.80781,14.86367,15.69496,16.90669,18.04665947,19.29516029,20.0968399,21.0692997,21.94156075,22.76663971,23.31469917,23.79002953,24.39092064,25.09616089,25.65348053,26.73938942,27.68683052,28.99448967,29.8904705,..,..
Mexico,MEX,GDP (current LCU),NY.GDP.MKTP.CN,9.49148E+11,1.12533E+12,1.57015E+12,1.77975E+12,2.20694E+12,3.02003E+12,3.80527E+12,4.58637E+12,5.53987E+12,6.4643E+12,6.7704E+12,7.1605E+12,7.69562E+12,8.69324E+12,9.44135E+12,1.05208E+13,1.13995E+13,1.22569E+13,1.20725E+13,1.32669E+13,1.45273E+13,1.55993E+13,1.60771E+13,1.72097E+13,..
Mexico,MEX,Internet users (per 100 people),IT.NET.USER.P2,0.005880695,0.01730781,0.028305042,0.043339167,0.10256419,0.20040628,0.62731154,1.265783278,1.857436221,5.081384153,7.038023117,11.9,12.9,14.1,17.21,19.52,20.81,21.71,26.34,31.05,37.17629541,39.75,43.46,44.39,..
Mexico,MEX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3,3.099999905,3.200000048,4.199999809,6.900000095,5.199999809,4.099999905,3.599999905,2.5,2.599999905,2.5,2.900000095,3,3.700000048,3.5,3.200000048,3.400000095,3.5,5.199999809,5.199999809,5.199999809,4.800000191,5,4.900000095,..
Mexico,MEX,Improved water source (% of population with access),SH.H2O.SAFE.ZS,83,83.6,84.3,85,85.6,86.2,86.8,87.4,88,88.6,89.2,89.7,90.3,90.9,91.4,92,92.5,93,93.6,94.1,94.6,95.1,95.6,96.1,96.1
"Micronesia, Fed. Sts.",FSM,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,14.01521969,14.12185955,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,GDP (current LCU),NY.GDP.MKTP.CN,166200000,178100000,198400000,202500000,222103600,218845700,206900300,219646200,220660500,233226300,240051900,241543400,244991000,239563300,249845600,252991200,255890800,261339600,277510900,294117200,310287500,325835160.3,315725617,318071978.6,..
"Micronesia, Fed. Sts.",FSM,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,0.278037795,0.570676845,1.858718785,2.797594069,3.734862137,4.660527199,5.570099705,9.2325021,11.01786731,11.8813691,12.75033925,13.62113273,14.49,15.35,20,22.8,25.974423,27.8,29.65,..
"Micronesia, Fed. Sts.",FSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Improved water source (% of population with access),SH.H2O.SAFE.ZS,91,91,90.9,90.8,90.7,90.6,90.5,90.4,90.3,90.1,90,90,89.9,89.8,89.7,89.6,89.5,89.4,89.3,89.2,89.1,89,89,89,89
